,Name,Review Rate,Review Time,Review Text
577,Shabu Shabu, 5 stars ,3 years ago,(Translated by Google) Eaten a few times really blissfully always really enjoys it again soon😀 …
578,Shabu Shabu, 5 stars ,4 years ago,(Translated by Google) Nice restaurant with a great view on a nice square. Food is delicious! …
579,Shabu Shabu, 5 stars ,3 years ago,(Translated by Google) Atmosphere in the place but so on but the food was great. Prepared very quickly and delicious …
580,Shabu Shabu, 3 stars ,3 years ago,(Translated by Google) May for the large space they have some more facilities for the kids …
581,Shabu Shabu, 4 stars ,4 years ago,(Translated by Google) Delicious eaten here. Very fast service and nicely decorated. …
582,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Count 28.50 € for a menu at Shabu Shabu, while in other restaurants of the same brand the menu goes to 18.50 €! …"
583,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) All you can eat in 2 hours what you can eat very cool

(Original) …"
584,Shabu Shabu, 2 stars ,4 years ago,(Translated by Google) Food is not the best quality. Operation is very inexperienced. …
585,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) It was good food, and was also delivered quickly

(Original) …"
586,Shabu Shabu, 3 stars ,4 years ago,"(Translated by Google) Over € 20 for an all-you-can-eat menu, which closes at 10 p.m., it's disappointing when you come in the evening and you're in no rush. …"
587,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Very tasty, modern way of ordering, neat restaurant, lots of choice and very nice service …"
588,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Delicious eaten .. good service
Had been here 2x already …"
589,Shabu Shabu, 1 star ,4 years ago,"(Translated by Google) not recommended! Great concept, not tasty food at all.
If parcels are returned a second time, they require this policy.
not recommended. …"
590,Shabu Shabu, 2 stars ,4 years ago,"(Translated by Google) Poor hostess, and tough sushi. Very unfriendly and impersonal with that tablet. …"
591,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Great tent. Big. Not extra special, but festive and neat

(Original) …"
592,Shabu Shabu, 2 stars ,4 years ago,"(Translated by Google) Poor quality, mediocre staff. They smile, but are clearly not warm-hearted. …"
593,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Good sushi, nice location right in the city, fast service …"
594,Shabu Shabu, 3 stars ,3 years ago,(Translated by Google) Was tasty but it went anything but well orders came not or wrong …
595,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) Best sushi I have eaten so far

(Original) …"
596,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Very tasty and super cozy here .. good service

(Original) …"
597,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) end

(Original)
סוף"
598,Shabu Shabu, 4 stars ,5 years ago,"(Translated by Google) Delicious sushi with many tasty sashimi, lots of variety in sushi too. …"
599,Shabu Shabu, 3 stars ,2 years ago,"(Translated by Google) Tasty food only the meat range was quite disappointing.

(Original) …"
600,Shabu Shabu, 4 stars ,6 years ago,"(Translated by Google) A good restaurant with a good sushi menu, but a bit pricey ... …"
601,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) If you want to find on the streets of Amsterdam cold comfort Orient, where quite meet. …"
602,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Tasty, good service and good atmosphere

(Original) …"
603,Shabu Shabu, 5 stars ,4 years ago,(Translated by Google) Nice restaurant and incredibly fast service by ordering via a tablet! …
604,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Very fast service, good food, lots of English speaking staff. …"
605,Shabu Shabu, 1 star ,2 years ago,"(Translated by Google) Really worthless, not fresh, slow food, waiter service not good …"
606,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Cozy, fast service, especially for large groups, friendly and top …"
607,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Shabu as always.. Fast service, good atmosphere and delicious food …"
608,Shabu Shabu, 5 stars ,5 years ago,(Translated by Google) Excellent sushi to enjoy at will varied menu reasonable price …
609,Shabu Shabu, 1 star ,3 years ago,(Translated by Google) Not terrible as a place prefers sumo or other than shabu shabu it disappointed me …
610,Shabu Shabu, 2 stars ,4 years ago,(Translated by Google) Expensive place basic food the shusi was with if you bought it in a supermarket the modality is complicated and the very high price I do not recommend it …
611,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) Atmospheric restaurant, delicious sushi and friendly service …"
612,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) Good food, but a rude manager who did away with staff from clients …"
613,Shabu Shabu, 5 stars ,3 years ago,(Translated by Google) Crazy good-quality sushi place and nice waiters recommend coming hungry …
614,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Beautiful location, fast service and delicious food!

(Original) …"
615,Shabu Shabu, 4 stars ,5 years ago,"(Translated by Google) Beautiful thing, good food. Suitable for larger groups.

(Original) …"
616,Shabu Shabu, 1 star ,2 years ago,"(Translated by Google) If you want to eat well don't go there!

(Original) …"
617,Shabu Shabu, 5 stars ,4 years ago,"(Translated by Google) Good price for the quality they serve

(Original) …"
618,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Good food good service and cozy. Recommended

(Original) …"
619,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Food was tasty and the service was good.

(Original) …"
620,Shabu Shabu, 3 stars ,4 years ago,"(Translated by Google) Mediocre sushi, don't go if you're used to sumo !!

(Original) …"
621,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Great food and no queue. Good service!

(Original) …"
622,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) So-so quality, but it's cheap and central, family friendly …"
623,Shabu Shabu, 2 stars ,4 years ago,(Translated by Google) It is better to book. Nothing exceptional and more expensive …
624,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) A lot for relatively little, quality leaves much to be desired. …"
625,Shabu Shabu, 3 stars ,3 years ago,"(Translated by Google) Tasty and served quickly, the portions may be slightly smaller …"
626,Shabu Shabu, 5 stars ,5 years ago,"(Translated by Google) Good system and good food for a reasonable price

(Original) …"
627,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Delicious food, attentive service, and friendly atmosphere. …"
628,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Very nice for a dinner with your partner or friends

(Original) …"
629,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Very fast service

(Original)
Sehr schneller Service"
630,Shabu Shabu, 5 stars ,4 years ago,"(Translated by Google) Excellent quality, average price, quick service, courtesy …"
631,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Super good food good atmosphere

(Original) …"
632,Shabu Shabu, 4 stars ,5 years ago,(Translated by Google) You can eat for little money. You can't expect great quality …
633,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Been after long weather ... was delicious!

(Original) …"
634,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) It's a great All you can eat.

(Original) …"
635,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Very tasty food!

(Original)
Heel erg lekker eten!"
636,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) Good food, all you van taste (lunch version).

(Original) …"
637,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Tasty sushi sublime grill relax atmosphere

(Original) …"
638,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Tasty and cozy 🍤🍜🍣🍥🥟🍡🍠🥠🍱

(Original) …"
639,Shabu Shabu, 5 stars ,3 years ago,(Translated by Google) A nice restaurant in the middle of the city with plenty of seating …
640,Shabu Shabu, 1 star ,4 years ago,"(Translated by Google) Shit of a place
If you ordered and did not eat, you must …"
641,Shabu Shabu, 3 stars ,5 years ago,"(Translated by Google) Space was poorly heated. Food was good.

(Original) …"
642,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) A quality sushi restaurant, eat as much as you can.

(Original) …"
643,Shabu Shabu, 3 stars ,2 years ago,"(Translated by Google) Ok sushi, boiled tuna was to puke!

(Original) …"
644,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) It was very nice just expected 🤩

(Original) …"
645,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) Portions are small, delicious, cozy place for the company. …"
646,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) I have eaten here super for little money

(Original) …"
647,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Great food !! Finished very quickly !! 5/5

(Original) …"
648,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Unbelievable !! A great setting, no bad surprises 👌

(Original) …"
649,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Nice restaurant, good food, fast service.

(Original) …"
650,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Good food! Friendly staff

(Original) …"
651,Shabu Shabu, 5 stars ,5 years ago,"(Translated by Google) Good system and good food for a reasonable price

(Original) …"
652,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Very tasty food!

(Original)
Heel erg lekker eten!"
653,Shabu Shabu, 3 stars ,5 years ago,"(Translated by Google) Space was poorly heated. Food was good.

(Original) …"
654,Shabu Shabu, 3 stars ,2 years ago,"(Translated by Google) Ok sushi, boiled tuna was to puke!

(Original) …"
655,Shabu Shabu, 5 stars ,4 years ago,"(Translated by Google) Good price for the quality they serve

(Original) …"
656,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Good food, always good

(Original)
Lekker eten, altijd Goed"
657,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) AYCE for 2 hours: Large selection of sushi but also other dishes. You can select eight things every 10 minutes via the tablet, these will be brought to the table shortly. …"
658,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Very tasty and not expensive

(Original)
Erg lekker en niet duur"
659,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Delicious and relaxed food.

(Original)
Lekker en ontspannen gegeten."
660,Shabu Shabu, 1 star ,2 years ago,"(Translated by Google) Tasty or salty food. Waste of money.

(Original) …"
661,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) Good food, but very dark inside

(Original) …"
662,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Good sushi. Choice is giant

(Original)
Goede sushi. Keuze is reuze"
663,Shabu Shabu, 2 stars ,4 years ago,"(Translated by Google) Staff is moderate like the food

(Original) …"
664,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Tasty sushi lots of choice

(Original)
Lekker sushi veel keus"
665,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Tasty sushi. Very fast operation!

(Original) …"
666,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Very good service and excellent apartments

(Original) …"
667,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Acceptable Japanese food. Go hungry 😉

(Original) …"
668,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Very rich is eaten and Jesus a crack!

(Original) …"
669,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Nice tent right in the center of Amsterdam

(Original) …"
670,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) So-so quality, but it's cheap and central, family friendly …"
671,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Delicious food, attentive service, and friendly atmosphere. …"
672,Shabu Shabu, 5 stars ,4 years ago,"(Translated by Google) Best sushi ever.

(Original)
Beste sushi ever."
673,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Great tent!

(Original)
Top tent!"
674,Shabu Shabu, 3 stars ,3 years ago,"(Translated by Google) Not my thing.

(Original)
Niet mijn ding."
675,Shabu Shabu, 5 stars ,4 years ago,"(Translated by Google) Great restaurant, incredibly such a huge atmosphere in Amsterdam at really humane prices!
Here the different sushis are ordered with the tablet. …"
676,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) Excellent and all in correct formula

(Original) …"
677,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Excellent and a lot.

(Original)
Uitstekend en veel."
678,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Was just delicious again

(Original)
Was gewoon weer heerlijk"
679,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Not to busy

(Original)
Niet te druk"
680,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Everything exquisite plus good treatment

(Original) …"
681,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) Tasty sushi dishes.

(Original)
Lekkere sushi gerechten."
682,Shabu Shabu, 1 star ,4 years ago,"(Translated by Google) Waiting too long for the drinks !!

(Original) …"
683,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Tasty good service but expensive

(Original) …"
684,Shabu Shabu, 3 stars ,4 years ago,"(Translated by Google) In terms of price and quality it is ok

(Original) …"
685,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Very good and not too expensive

(Original)
Très bon et pas trop cher"
686,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Delicious eaten. With Christmas

(Original) …"
687,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Good food! Friendly staff

(Original) …"
688,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) Nice and very helpful cozy

(Original) …"
689,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) Very many dinner options

(Original)
晚餐选择非常之多"
690,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Top site

(Original)
Top stek"
691,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Tasty sushi

(Original)
Lekker sushi"
692,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Best restaurant

(Original)
Лучший ресторан"
693,Shabu Shabu, 3 stars ,3 years ago,(Translated by Google) Ok ok I recommend you do not make too many problems ....... …
694,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Really good food!

(Original)
Echt lekker gegeten!"
695,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Nice opportunity and good food.

(Original) …"
696,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Tasty fresh and friendly staff.

(Original) …"
697,Shabu Shabu, 1 star ,3 years ago,"(Translated by Google) After a day of fun in Amsterdam, we thought: ""Let's have a nice sushi meal!"" (Not to mention that we are hard sushi fans so were really excited to try this restaurant). After a bite or two, one of my friends left …"
698,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Good food, always good

(Original)
Lekker eten, altijd Goed"
699,Shabu Shabu, 5 stars ,4 years ago,"(Translated by Google) Calpis ... the drink! mmmmmm!

(Original)
Calpis...het drankje! mmmmmm!"
700,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Great food and good service

(Original) …"
701,Shabu Shabu, 1 star ,5 years ago,"(Translated by Google) Too bad there are mice running

(Original)
Jammer dat er muizen lopen"
702,Shabu Shabu, 5 stars ,4 years ago,
703,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Not to busy

(Original)
Niet te druk"
704,Shabu Shabu, 5 stars ,4 years ago,"(Translated by Google) OMG !!! So delicious😀

(Original)
OMG!!! Zo heerlijk😀"
705,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Nice place in a super location.

(Original) …"
706,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Food and staff excellent, I recommend it.

(Original) …"
707,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) Excellent and all in correct formula

(Original) …"
708,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Was just delicious again

(Original)
Was gewoon weer heerlijk"
709,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Delicious eaten.
Good and fast service.
Good quality for a good price. …"
710,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Great place for a party

(Original)
Prima plek voor een feestje"
711,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Good price quality.

(Original)
Buona qualità prezzo."
712,Shabu Shabu, 3 stars ,4 years ago,"(Translated by Google) Good Japanese food. Go hungry.

(Original) …"
713,Shabu Shabu, 1 star ,3 years ago,"(Translated by Google) Bad food, not to be recommended!

(Original) …"
714,Shabu Shabu, 5 stars ,5 years ago,"(Translated by Google) Beautiful restaurant on the Rembrandtplein. Wide choice of sushi and grill dishes, all for a fixed price. Dishes are beautifully presented and taste is top. Certainly for the price a good choice! …"
715,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Best Sushi Bamstrdm

(Original)
احسن سوشي بامستردم"
716,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Tasty fresh sushi ...

(Original)
Lekkere verse sushi..."
717,Shabu Shabu, 3 stars ,4 years ago,"(Translated by Google) Tasty, but expensive

(Original)
Lekker, wel duur"
718,Shabu Shabu, 3 stars ,2 years ago,"(Translated by Google) Too fast service

(Original)
Troppo veloce servizio"
719,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Had a nice lunch! Top

(Original)
Lekker geluncht! Top"
720,Shabu Shabu, 4 stars ,4 years ago,
721,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Tasty food enough choice

(Original)
Lekker eten genoeg keus"
722,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) The food was fine.

(Original)
Het eten was prima."
723,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Always good!

(Original)
Altijd goed!"
724,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Nice sleek restaurant.

(Original)
Mooi strak restaurant."
725,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Well

(Original)
Bien"
726,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) super tasty food

(Original)
super lekker eten"
727,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) The fish

(Original)
Balık"
728,Shabu Shabu, 2 stars ,4 years ago,
729,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Nice place and good food

(Original)
Mooie zaak en lekker eten"
730,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Very good restaurant

(Original)
Sehr gutes Restaurant"
731,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Delicious and cozy!

(Original)
Heerlijk en gezellig!"
732,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Good

(Original)
Goed"
733,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Fantastic in a word.

(Original)
Fantastisch in een woord."
734,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Delicious and relaxed food.

(Original)
Lekker en ontspannen gegeten."
735,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Excellent and a lot.

(Original)
Uitstekend en veel."
736,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Always good

(Original)
Altijd goed"
737,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Always good

(Original)
Altijd goed"
738,Shabu Shabu, 4 stars ,2 years ago,"(Translated by Google) Was nice !!

(Original)
Was wel lekker !!"
739,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) eat great!

(Original)
Geweldig gegeten!"
740,Shabu Shabu, 4 stars ,6 years ago,"(Translated by Google) Yummy

(Original)
Lekker"
741,Shabu Shabu, 1 star ,2 years ago,"(Translated by Google) not too bad

(Original)
그냥 그래요"
742,Shabu Shabu, 3 stars ,3 years ago,"(Translated by Google) Not my thing.

(Original)
Niet mijn ding."
743,Shabu Shabu, 5 stars ,2 years ago,"(Translated by Google) Great

(Original)
Super"
744,Shabu Shabu, 1 star ,3 years ago,"(Translated by Google) Bah

(Original)
Bah"
745,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Delicious eaten

(Original)
Heerlijk gegeten"
746,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Delicious eaten

(Original)
Heerlijk gegeten"
747,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Delicious eaten

(Original)
Heerlijk gegeten"
748,Shabu Shabu, 5 stars ,4 years ago,"(Translated by Google) Excellent

(Original)
מעולה"
749,Shabu Shabu, 1 star ,4 years ago,"(Translated by Google) Bad service

(Original)
Slechte bediening"
750,Shabu Shabu, 4 stars ,4 years ago,"(Translated by Google) Nice food though

(Original)
Lekker gegeten hoor"
751,Shabu Shabu, 5 stars ,5 years ago,"(Translated by Google) Cozy and tasty.

(Original)
Gezellig en lekker."
752,Shabu Shabu, 5 stars ,a year ago,"(Translated by Google) Good food

(Original)
Lekker gegeten"
753,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Crazy wow

(Original)
וואו מטורף"
754,Shabu Shabu, 5 stars ,4 years ago,"(Translated by Google) Plenty of choice

(Original)
Ruime keuze"
755,Shabu Shabu, 5 stars ,4 years ago,"(Translated by Google) Better than

(Original)
Lekkerder dan"
756,Shabu Shabu, 5 stars ,4 years ago,"(Translated by Google) Absolutely great

(Original)
Helemaal top"
757,Shabu Shabu, 3 stars ,4 years ago,"(Translated by Google) Good food

(Original)
Lekker gegeten"
758,Shabu Shabu, 4 stars ,3 years ago,"(Translated by Google) Good food

(Original)
Lekker eten"
759,Shabu Shabu, 5 stars ,5 years ago,"(Translated by Google) Quick service

(Original)
Snelle service"
760,Shabu Shabu, 5 stars ,3 years ago,"(Translated by Google) Very good

(Original)
Buonissimo"
761,Shabu Shabu, 5 stars ,2 years ago,
762,Shabu Shabu, 5 stars ,4 years ago,
763,Shabu Shabu, 3 stars ,5 years ago,
764,Shabu Shabu, 5 stars ,3 years ago,
765,Shabu Shabu, 5 stars ,2 years ago,
766,Shabu Shabu, 4 stars ,3 years ago,
767,Shabu Shabu, 5 stars ,2 years ago,
768,Shabu Shabu, 4 stars ,5 years ago,
769,Shabu Shabu, 2 stars ,3 years ago,
770,Shabu Shabu, 5 stars ,4 years ago,
771,Shabu Shabu, 5 stars ,3 years ago,
772,Shabu Shabu, 5 stars ,5 years ago,
773,Shabu Shabu, 3 stars ,3 years ago,
774,Shabu Shabu, 4 stars ,5 years ago,
775,Shabu Shabu, 5 stars ,2 years ago,
776,Shabu Shabu, 4 stars ,2 years ago,
777,Shabu Shabu, 4 stars ,3 years ago,
778,Shabu Shabu, 4 stars ,2 years ago,
779,Shabu Shabu, 5 stars ,5 years ago,
780,Shabu Shabu, 4 stars ,2 years ago,
781,Shabu Shabu, 5 stars ,3 years ago,
782,Shabu Shabu, 5 stars ,2 years ago,
783,Shabu Shabu, 5 stars ,4 years ago,
784,Shabu Shabu, 4 stars ,2 years ago,
785,Shabu Shabu, 4 stars ,3 years ago,
786,Shabu Shabu, 5 stars ,2 years ago,
787,Shabu Shabu, 4 stars ,3 years ago,
788,Shabu Shabu, 4 stars ,3 years ago,
789,Shabu Shabu, 5 stars ,4 years ago,
790,Shabu Shabu, 4 stars ,2 years ago,
791,Shabu Shabu, 5 stars ,2 years ago,
792,Shabu Shabu, 5 stars ,2 years ago,
793,Shabu Shabu, 5 stars ,2 years ago,
794,Shabu Shabu, 5 stars ,3 years ago,
795,Shabu Shabu, 4 stars ,5 years ago,
796,Shabu Shabu, 5 stars ,3 years ago,
797,Shabu Shabu, 5 stars ,2 years ago,
798,Shabu Shabu, 5 stars ,2 years ago,
799,Shabu Shabu, 5 stars ,3 years ago,
800,Shabu Shabu, 5 stars ,3 years ago,
801,Shabu Shabu, 5 stars ,2 years ago,
802,Shabu Shabu, 5 stars ,3 years ago,
803,Shabu Shabu, 4 stars ,4 years ago,
804,Shabu Shabu, 4 stars ,3 years ago,
805,Shabu Shabu, 4 stars ,3 years ago,
806,Shabu Shabu, 3 stars ,5 years ago,
807,Shabu Shabu, 4 stars ,4 years ago,
808,Shabu Shabu, 5 stars ,2 years ago,
809,Shabu Shabu, 3 stars ,4 years ago,
810,Shabu Shabu, 3 stars ,4 years ago,
811,Shabu Shabu, 5 stars ,3 years ago,
812,Shabu Shabu, 4 stars ,4 years ago,
813,Shabu Shabu, 5 stars ,4 years ago,
814,Shabu Shabu, 4 stars ,3 years ago,
815,Shabu Shabu, 4 stars ,5 years ago,
816,Shabu Shabu, 5 stars ,3 years ago,
817,Shabu Shabu, 4 stars ,2 years ago,
818,Shabu Shabu, 5 stars ,3 years ago,
819,Shabu Shabu, 2 stars ,4 years ago,
820,Shabu Shabu, 4 stars ,3 years ago,
821,Shabu Shabu, 4 stars ,4 years ago,
822,Shabu Shabu, 3 stars ,2 years ago,
823,Shabu Shabu, 5 stars ,2 years ago,
824,Shabu Shabu, 4 stars ,2 years ago,
825,Shabu Shabu, 3 stars ,2 years ago,
826,Shabu Shabu, 5 stars ,2 years ago,
827,Shabu Shabu, 5 stars ,3 years ago,
828,Shabu Shabu, 5 stars ,3 years ago,
829,Shabu Shabu, 4 stars ,5 years ago,
830,Shabu Shabu, 3 stars ,2 years ago,
831,Shabu Shabu, 4 stars ,2 years ago,
832,Shabu Shabu, 5 stars ,2 years ago,
833,Shabu Shabu, 4 stars ,5 years ago,
834,Shabu Shabu, 5 stars ,4 years ago,
835,Shabu Shabu, 5 stars ,2 years ago,
836,Shabu Shabu, 4 stars ,5 years ago,
837,Shabu Shabu, 4 stars ,4 years ago,
838,Shabu Shabu, 4 stars ,4 years ago,
839,Shabu Shabu, 1 star ,2 years ago,
840,Shabu Shabu, 4 stars ,6 years ago,
841,Shabu Shabu, 5 stars ,2 years ago,
842,Shabu Shabu, 5 stars ,3 years ago,
843,Shabu Shabu, 4 stars ,3 years ago,
844,Shabu Shabu, 5 stars ,2 years ago,
845,Shabu Shabu, 4 stars ,2 years ago,
846,Shabu Shabu, 5 stars ,2 years ago,
847,Shabu Shabu, 3 stars ,2 years ago,
848,Shabu Shabu, 5 stars ,3 years ago,
849,Shabu Shabu, 5 stars ,2 years ago,
850,Shabu Shabu, 1 star ,2 years ago,
851,Shabu Shabu, 5 stars ,2 years ago,
852,Shabu Shabu, 3 stars ,3 years ago,
853,Shabu Shabu, 5 stars ,3 years ago,
854,Shabu Shabu, 4 stars ,4 years ago,
855,Shabu Shabu, 5 stars ,2 years ago,
856,Shabu Shabu, 5 stars ,4 years ago,
857,Shabu Shabu, 4 stars ,3 years ago,
858,Shabu Shabu, 4 stars ,3 years ago,
859,Shabu Shabu, 3 stars ,2 years ago,
860,Shabu Shabu, 5 stars ,2 years ago,
861,Shabu Shabu, 4 stars ,5 years ago,
862,Shabu Shabu, 3 stars ,4 years ago,
863,Shabu Shabu, 5 stars ,2 years ago,
864,Shabu Shabu, 4 stars ,2 years ago,
865,Shabu Shabu, 3 stars ,5 years ago,
866,Shabu Shabu, 5 stars ,4 years ago,
867,Shabu Shabu, 4 stars ,3 years ago,
868,Shabu Shabu, 5 stars ,2 years ago,
869,Shabu Shabu, 5 stars ,4 years ago,
870,Shabu Shabu, 5 stars ,4 years ago,
871,Shabu Shabu, 4 stars ,2 years ago,
872,Shabu Shabu, 3 stars ,3 years ago,
873,Shabu Shabu, 3 stars ,3 years ago,
874,Shabu Shabu, 5 stars ,3 years ago,
875,Shabu Shabu, 5 stars ,3 years ago,
876,Shabu Shabu, 1 star ,2 years ago,
877,Shabu Shabu, 3 stars ,3 years ago,
878,Shabu Shabu, 3 stars ,2 years ago,
879,Shabu Shabu, 3 stars ,4 years ago,
880,Shabu Shabu, 3 stars ,4 years ago,
881,Shabu Shabu, 5 stars ,3 years ago,
882,Shabu Shabu, 4 stars ,3 years ago,
883,Shabu Shabu, 4 stars ,3 years ago,
884,Shabu Shabu, 4 stars ,3 years ago,
885,Shabu Shabu, 4 stars ,3 years ago,
886,Shabu Shabu, 2 stars ,2 years ago,
887,Shabu Shabu, 5 stars ,3 years ago,
888,Shabu Shabu, 4 stars ,4 years ago,
889,Shabu Shabu, 4 stars ,2 years ago,
890,Shabu Shabu, 4 stars ,3 years ago,
891,Shabu Shabu, 5 stars ,3 years ago,
892,Shabu Shabu, 5 stars ,2 years ago,
893,Shabu Shabu, 3 stars ,2 years ago,
894,Shabu Shabu, 4 stars ,2 years ago,
895,Shabu Shabu, 4 stars ,2 years ago,
896,Shabu Shabu, 4 stars ,2 years ago,
897,Shabu Shabu, 4 stars ,4 years ago,
